"p","a","b","x"
1.4700000000000002,0,0,-1.2124355652982142
1.4700000000000002,0,0,0
1.4700000000000002,0,0,1.2124355652982142
1.48,-2,-0.1,-2.58702690917731
1.48,-2,-0.1,0.07557828631221382
1.48,-2,-0.1,0.5114486228650961
1.48,2,-0.1,-0.6248217288192925
1.48,2,-0.1,0.062460214752964704
1.48,2,-0.1,2.562361514066328
1.48,0,-0.1,-1.2490246089553039
1.48,0,-0.1,0.06777794711497073
1.48,0,-0.1,1.1812466618403332
1.48,-2,0.1,-2.562361514066328
1.48,-2,0.1,-0.062460214752964704
1.48,-2,0.1,0.6248217288192925
1.48,2,0.1,-0.5114486228650961
1.48,2,0.1,-0.07557828631221382
1.48,2,0.1,2.58702690917731
1.48,0,0.1,-1.1812466618403332
1.48,0,0.1,-0.06777794711497073
1.48,0,0.1,1.2490246089553039
1.48,-2,0,-2.574801574802362
1.48,-2,0,0
1.48,-2,0,0.5748015748023623
1.48,2,0,-0.5748015748023623
1.48,2,0,0
1.48,2,0,2.574801574802362
1.48,0,0,-1.216552506059644
1.48,0,0,0
1.48,0,0,1.216552506059644
1.4900000000000002,-2,-0.1,-2.5901596331968166
1.4900000000000002,-2,-0.1,0.07493341277787033
1.4900000000000002,-2,-0.1,0.5152262204189465
1.4900000000000002,2,-0.1,-0.6276727809085685
1.4900000000000002,2,-0.1,0.06209864668712052
1.4900000000000002,2,-0.1,2.565574134221448
1.4900000000000002,0,-0.1,-1.2529219572089363
1.4900000000000002,0,-0.1,0.06731884384998889
1.4900000000000002,0,-0.1,1.1856031133589475
1.4900000000000002,-2,0.1,-2.565574134221448
1.4900000000000002,-2,0.1,-0.06209864668712052
1.4900000000000002,-2,0.1,0.6276727809085685
1.4900000000000002,2,0.1,-0.5152262204189465
1.4900000000000002,2,0.1,-0.07493341277787033
1.4900000000000002,2,0.1,2.5901596331968166
1.4900000000000002,0,0.1,-1.1856031133589475
1.4900000000000002,0,0.1,-0.06731884384998889
1.4900000000000002,0,0.1,1.2529219572089363
1.4900000000000002,-2,0,-2.57797338380595
1.4900000000000002,-2,0,0
1.4900000000000002,-2,0,0.57797338380595
1.4900000000000002,2,0,-0.57797338380595
1.4900000000000002,2,0,0
1.4900000000000002,2,0,2.57797338380595
1.4900000000000002,0,0,-1.2206555615733703
1.4900000000000002,0,0,0
1.4900000000000002,0,0,1.2206555615733703
1.5,-2,-0.1,-2.593286261547699
1.5,-2,-0.1,0.07430097148176255
1.5,-2,-0.1,0.5189852900659366
1.5,2,-0.1,-0.6305210764207003
1.5,2,-0.1,0.06174097206019996
1.5,2,-0.1,2.5687801043605
1.5,0,-0.1,-1.2568081161629647
1.5,0,-0.1,0.0668659744574285
1.5,0,-0.1,1.1899421417055362
1.5,-2,0.1,-2.5687801043605
1.5,-2,0.1,-0.06174097206019996
1.5,-2,0.1,0.6305210764207003
1.5,2,0.1,-0.5189852900659366
1.5,2,0.1,-0.07430097148176255
1.5,2,0.1,2.593286261547699
1.5,0,0.1,-1.1899421417055362
1.5,0,0.1,-0.0668659744574285
1.5,0,0.1,1.2568081161629647
1.5,-2,0,-2.5811388300841895
1.5,-2,0,0
1.5,-2,0,0.5811388300841898
1.5,2,0,-0.5811388300841898
1.5,2,0,0
1.5,2,0,2.5811388300841895
1.5,0,0,-1.224744871391589
1.5,0,0,0
1.5,0,0,1.224744871391589
1.5100000000000002,-2,-0.1,-2.5964068295486733
1.5100000000000002,-2,-0.1,0.07368056258902278
1.5100000000000002,-2,-0.1,0.5227262669596506
1.5100000000000002,2,-0.1,-0.6333665981949299
1.5100000000000002,2,-0.1,0.061387132440644934
1.5100000000000002,2,-0.1,2.571979465754285
1.5100000000000002,0,-0.1,-1.2606831761691337
1.5100000000000002,0,-0.1,0.06641921134014414
1.5100000000000002,0,-0.1,1.1942639648289897
1.5100000000000002,-2,0.1,-2.571979465754285
1.5100000000000002,-2,0.1,-0.061387132440644934
1.5100000000000002,-2,0.1,0.6333665981949299
1.5100000000000002,2,0.1,-0.5227262669596506
1.5100000000000002,2,0.1,-0.07368056258902278
1.5100000000000002,2,0.1,2.5964068295486733
1.5100000000000002,0,0.1,-1.1942639648289897
1.5100000000000002,0,0.1,-0.06641921134014414
1.5100000000000002,0,0.1,1.2606831761691337
1.5100000000000002,-2,0,-2.5842979517754863
1.5100000000000002,-2,0,0
1.5100000000000002,-2,0,0.584297951775486
1.5100000000000002,2,0,-0.584297951775486
1.5100000000000002,2,0,0
1.5100000000000002,2,0,2.5842979517754863
1.5100000000000002,0,0,-1.2288205727444508
1.5100000000000002,0,0,0
1.5100000000000002,0,0,1.2288205727444508
1.52,-2,-0.1,-2.599521372179309
1.52,-2,-0.1,0.07307180487453607
1.52,-2,-0.1,0.5264495673047725
1.52,2,-0.1,-0.6362093297244209
1.52,2,-0.1,0.06103707047665742
1.52,2,-0.1,2.5751722592477635
1.52,0,-0.1,-1.264547226440606
1.52,0,-0.1,0.06597843040834553
1.52,0,-0.1,1.1985687960322604
1.52,-2,0.1,-2.5751722592477635
1.52,-2,0.1,-0.06103707047665742
1.52,-2,0.1,0.6362093297244209
1.52,2,0.1,-0.5264495673047725
1.52,2,0.1,-0.07307180487453607
1.52,2,0.1,2.599521372179309
1.52,0,0.1,-1.1985687960322604
1.52,0,0.1,-0.06597843040834553
1.52,0,0.1,1.264547226440606
1.52,-2,0,-2.5874507866387546
1.52,-2,0,0
1.52,-2,0,0.5874507866387544
1.52,2,0,-0.5874507866387544
1.52,2,0,0
1.52,2,0,2.5874507866387546
1.52,0,0,-1.2328828005937953
1.52,0,0,0
1.52,0,0,1.2328828005937953
1.5300000000000002,-2,-0.1,-2.6026299240845656
1.5300000000000002,-2,-0.1,0.07247433457582575
1.5300000000000002,-2,-0.1,0.53015558950874
1.5300000000000002,2,-0.1,-0.6390492551396754
1.5300000000000002,2,-0.1,0.060690729873483854
1.5300000000000002,2,-0.1,2.5783585252661916
1.5300000000000002,0,-0.1,-1.2684003550705152
1.5300000000000002,0,-0.1,0.06554351095801286
1.5300000000000002,0,-0.1,1.2028568441125023
1.5300000000000002,-2,0.1,-2.5783585252661916
1.5300000000000002,-2,0.1,-0.060690729873483854
1.5300000000000002,-2,0.1,0.6390492551396754
1.5300000000000002,2,0.1,-0.53015558950874
1.5300000000000002,2,0.1,-0.07247433457582575
1.5300000000000002,2,0.1,2.6026299240845656
1.5300000000000002,0,0.1,-1.2028568441125023
1.5300000000000002,0,0.1,-0.06554351095801286
1.5300000000000002,0,0.1,1.2684003550705152
1.5300000000000002,-2,0,-2.590597372058687
1.5300000000000002,-2,0,0
1.5300000000000002,-2,0,0.5905973720586867
1.5300000000000002,2,0,-0.5905973720586867
1.5300000000000002,2,0,0
1.5300000000000002,2,0,2.590597372058687
1.5300000000000002,0,0,-1.2369316876852983
1.5300000000000002,0,0,0
1.5300000000000002,0,0,1.2369316876852983
1.54,-2,-0.1,-2.605732519579255
1.54,-2,-0.1,0.07188780433411025
1.54,-2,-0.1,0.5338447152451444
1.54,2,-0.1,-0.6418863591923434
1.54,2,-0.1,0.060348055371206716
1.54,2,-0.1,2.581538303821137
1.54,0,-0.1,-1.272242649050174
1.54,0,-0.1,0.06511433555442056
1.54,0,-0.1,1.2071283134957536
1.54,-2,0.1,-2.581538303821137
1.54,-2,0.1,-0.060348055371206716
1.54,-2,0.1,0.6418863591923434
1.54,2,0.1,-0.5338447152451444
1.54,2,0.1,-0.07188780433411025
1.54,2,0.1,2.605732519579255
1.54,0,0.1,-1.2071283134957536
1.54,0,0.1,-0.06511433555442056
1.54,0,0.1,1.272242649050174
1.54,-2,0,-2.5937377450509227
1.54,-2,0,0
1.54,-2,0,0.5937377450509227
1.54,2,0,-0.5937377450509227
1.54,2,0,0
1.54,2,0,2.5937377450509227
1.54,0,0,-1.2409673645990855
1.54,0,0,0
1.54,0,0,1.2409673645990855
1.5500000000000003,-2,-0.1,-2.60882919265242
1.5500000000000003,-2,-0.1,0.07131188221542925
1.5500000000000003,-2,-0.1,0.5375173104369906
1.5500000000000003,2,-0.1,-0.6447206272394199
1.5500000000000003,2,-0.1,0.06000899272303227
1.5500000000000003,2,-0.1,2.5847116345163874
1.5500000000000003,0,-0.1,-1.2760741942869418
1.5500000000000003,0,-0.1,0.06469078992051547
1.5500000000000003,0,-0.1,1.2113834043664262
1.5500000000000003,-2,0.1,-2.5847116345163874
1.5500000000000003,-2,0.1,-0.06000899272303227
1.5500000000000003,-2,0.1,0.6447206272394199
1.5500000000000003,2,0.1,-0.5375173104369906
1.5500000000000003,2,0.1,-0.07131188221542925
1.5500000000000003,2,0.1,2.60882919265242
1.5500000000000003,0,0.1,-1.2113834043664262
1.5500000000000003,0,0.1,-0.06469078992051547
1.5500000000000003,0,0.1,1.2760741942869418
1.5500000000000003,-2,0,-2.596871942267131
1.5500000000000003,-2,0,0
1.5500000000000003,-2,0,0.5968719422671314
1.5500000000000003,2,0,-0.5968719422671314
1.5500000000000003,2,0,0
1.5500000000000003,2,0,2.596871942267131
1.5500000000000003,0,0,-1.2449899597988732
1.5500000000000003,0,0,0
1.5500000000000003,0,0,1.2449899597988732
1.56,-2,-0.1,-2.611919976971647
1.56,-2,-0.1,0.07074625080460116
1.56,-2,-0.1,0.5411737261670457
1.56,2,-0.1,-0.6475520452278172
1.56,2,-0.1,0.05967348867406388
1.56,2,-0.1,2.587878556553753
1.56,0,-0.1,-1.2798950756217558
1.56,0,-0.1,0.06427276282991229
1.56,0,-0.1,1.2156223127918433
1.56,-2,0.1,-2.587878556553753
1.56,-2,0.1,-0.05967348867406388
1.56,-2,0.1,0.6475520452278172
1.56,2,0.1,-0.5411737261670457
1.56,2,0.1,-0.07074625080460116
1.56,2,0.1,2.611919976971647
1.56,0,0.1,-1.2156223127918433
1.56,0,0.1,-0.06427276282991229
1.56,0,0.1,1.2798950756217558
1.56,-2,0,-2.6
1.56,-2,0,0
1.56,-2,0,0.6000000000000001
1.56,2,0,-0.6000000000000001
1.56,2,0,0
1.56,2,0,2.6
1.56,0,0,-1.2489995996796797
1.56,0,0,0
1.56,0,0,1.2489995996796797
1.5700000000000003,-2,-0.1,-2.6150049058872997
1.5700000000000003,-2,-0.1,0.07019060636553219
1.5700000000000003,-2,-0.1,0.5448142995217675
1.5700000000000003,2,-0.1,-0.6503805996793081
1.5700000000000003,2,-0.1,0.05934149094055016
1.5700000000000003,2,-0.1,2.591039108738758
1.5700000000000003,0,-0.1,-1.2837053768463382
1.5700000000000003,0,-0.1,0.06386014600428029
1.5700000000000003,0,-0.1,1.2198452308420578
1.5700000000000003,-2,0.1,-2.591039108738758
1.5700000000000003,-2,0.1,-0.05934149094055016
1.5700000000000003,-2,0.1,0.6503805996793081
1.5700000000000003,2,0.1,-0.5448142995217675
1.5700000000000003,2,0.1,-0.07019060636553219
1.5700000000000003,2,0.1,2.6150049058872997
1.5700000000000003,0,0.1,-1.2198452308420578
1.5700000000000003,0,0.1,-0.06386014600428029
1.5700000000000003,0,0.1,1.2837053768463382
1.5700000000000003,-2,0,-2.60312195418814
1.5700000000000003,-2,0,0
1.5700000000000003,-2,0,0.6031219541881399
1.5700000000000003,2,0,-0.6031219541881399
1.5700000000000003,2,0,0
1.5700000000000003,2,0,2.60312195418814
1.5700000000000003,0,0,-1.252996408614167
1.5700000000000003,0,0,0
1.5700000000000003,0,0,1.252996408614167
1.58,-2,-0.1,-2.6180840124366846
1.58,-2,-0.1,0.06964465806206716
1.58,-2,-0.1,0.5484393543746175
1.58,2,-0.1,-0.6532062776758294
1.58,2,-0.1,0.059012948189598
1.58,2,-0.1,2.5941933294862314
1.58,0,-0.1,-1.2875051807200792
1.58,0,-0.1,0.06345283401490948
1.58,0,-0.1,1.2240523467051696
1.58,-2,0.1,-2.5941933294862314
1.58,-2,0.1,-0.059012948189598
1.58,-2,0.1,0.6532062776758294
1.58,2,0.1,-0.5484393543746175
1.58,2,0.1,-0.06964465806206716
1.58,2,0.1,2.6180840124366846
1.58,0,0.1,-1.2240523467051696
1.58,0,0.1,-0.06345283401490948
1.58,0,0.1,1.2875051807200792
1.58,-2,0,-2.606237840420901
1.58,-2,0,0
1.58,-2,0,0.606237840420901
1.58,2,0,-0.606237840420901
1.58,2,0,0
1.58,2,0,2.606237840420901
1.58,0,0,-1.2569805089976536
1.58,0,0,0
1.58,0,0,1.2569805089976536
1.5899999999999999,-2,-0.1,-2.621157329348145
1.5899999999999999,-2,-0.1,0.06910812723416095
1.5899999999999999,-2,-0.1,0.5520492021139841
1.5899999999999999,2,-0.1,-0.6560290668451401
1.5899999999999999,2,-0.1,0.058687810019339794
1.5899999999999999,2,-0.1,2.5973412568258003
1.5899999999999999,0,-0.1,-1.2912945689866056
1.5899999999999999,0,-0.1,0.06305072418825558
1.5899999999999999,0,-0.1,1.22824384479835
1.5899999999999999,-2,0.1,-2.5973412568258003
1.5899999999999999,-2,0.1,-0.058687810019339794
1.5899999999999999,-2,0.1,0.6560290668451401
1.5899999999999999,2,0.1,-0.5520492021139841
1.5899999999999999,2,0.1,-0.06910812723416095
1.5899999999999999,2,0.1,2.621157329348145
1.5899999999999999,0,0.1,-1.22824384479835
1.5899999999999999,0,0.1,-0.06305072418825558
1.5899999999999999,0,0.1,1.2912945689866056
1.5899999999999999,-2,0,-2.609347693943108
1.5899999999999999,-2,0,0
1.5899999999999999,-2,0,0.6093476939431081
1.5899999999999999,2,0,-0.6093476939431081
1.5899999999999999,2,0,0
1.5899999999999999,2,0,2.609347693943108
1.5899999999999999,0,0,-1.2609520212918492
1.5899999999999999,0,0,0
1.5899999999999999,0,0,1.2609520212918492
1.6,-2,-0.1,-2.6242248890450868
1.6,-2,-0.1,0.06858074672467346
1.6,-2,-0.1,0.5556441423204135
1.6,2,-0.1,-0.6588489553468233
1.6,2,-0.1,0.05836602693954532
1.6,2,-0.1,2.600482928407278
1.6,0,-0.1,-1.2950736223900396
1.6,0,-0.1,0.06265371651527459
1.6,0,-0.1,1.2324199058747651
1.6,-2,0.1,-2.600482928407278
1.6,-2,0.1,-0.05836602693954532
1.6,-2,0.1,0.6588489553468233
1.6,2,0.1,-0.5556441423204135
1.6,2,0.1,-0.06858074672467346
1.6,2,0.1,2.6242248890450868
1.6,0,0.1,-1.2324199058747651
1.6,0,0.1,-0.06265371651527459
1.6,0,0.1,1.2950736223900396
1.6,-2,0,-2.61245154965971
1.6,-2,0,0
1.6,-2,0,0.61245154965971
1.6,2,0,-0.61245154965971
1.6,2,0,0
1.6,2,0,2.61245154965971
1.6,0,0,-1.2649110640673518
1.6,0,0,0
1.6,0,0,1.2649110640673518
1.6099999999999999,-2,-0.1,-2.627286723649937
1.6099999999999999,-2,-0.1,0.06806226025255309
1.6099999999999999,-2,-0.1,0.5592244633973841
1.6099999999999999,2,-0.1,-0.6616659318586271
1.6099999999999999,2,-0.1,0.05804755035266822
1.6099999999999999,2,-0.1,2.603618381505959
1.6099999999999999,0,-0.1,-1.2988424206909546
1.6099999999999999,0,-0.1,0.06226171356436783
1.6099999999999999,0,-0.1,1.2365807071265869
1.6099999999999999,-2,0.1,-2.603618381505959
1.6099999999999999,-2,0.1,-0.05804755035266822
1.6099999999999999,-2,0.1,0.6616659318586271
1.6099999999999999,2,0.1,-0.5592244633973841
1.6099999999999999,2,0.1,-0.06806226025255309
1.6099999999999999,2,0.1,2.627286723649937
1.6099999999999999,0,0.1,-1.2365807071265869
1.6099999999999999,0,0.1,-0.06226171356436783
1.6099999999999999,0,0.1,1.2988424206909546
1.6099999999999999,-2,0,-2.615549442140351
1.6099999999999999,-2,0,0
1.6099999999999999,-2,0,0.6155494421403511
1.6099999999999999,2,0,-0.6155494421403511
1.6099999999999999,2,0,0
1.6099999999999999,2,0,2.615549442140351
1.6099999999999999,0,0,-1.268857754044952
1.6099999999999999,0,0,0
1.6099999999999999,0,0,1.268857754044952
1.62,-2,-0.1,-2.630342864988038
1.62,-2,-0.1,0.06755242182858481
1.62,-2,-0.1,0.5627904431594531
1.62,2,-0.1,-0.6644799855631367
1.62,2,-0.1,0.05773233253531723
1.62,2,-0.1,2.6067476530278197
1.62,0,-0.1,-1.3026010426820331
1.62,0,-0.1,0.06187462039776814
1.62,0,-0.1,1.2407264222842649
1.62,-2,0.1,-2.6067476530278197
1.62,-2,0.1,-0.05773233253531723
1.62,-2,0.1,0.6644799855631367
1.62,2,0.1,-0.5627904431594531
1.62,2,0.1,-0.06755242182858481
1.62,2,0.1,2.630342864988038
1.62,0,0.1,-1.2407264222842649
1.62,0,0.1,-0.06187462039776814
1.62,0,0.1,1.3026010426820331
1.62,-2,0,-2.6186414056238645
1.62,-2,0,0
1.62,-2,0,0.6186414056238646
1.62,2,0,-0.6186414056238646
1.62,2,0,0
1.62,2,0,2.6186414056238645
1.62,0,0,-1.2727922061357857
1.62,0,0,0
1.62,0,0,1.2727922061357857
1.63,-2,-0.1,-2.6333933445914735
1.63,-2,-0.1,0.06705099521024577
1.63,-2,-0.1,0.5663423493812276
1.63,2,-0.1,-0.6672911061347678
1.63,2,-0.1,0.05742032662014332
1.63,2,-0.1,2.6098707795146243
1.63,0,-0.1,-1.3063495662034321
1.63,0,-0.1,0.06149234449120744
1.63,0,-0.1,1.2448572217122247
1.63,-2,0.1,-2.6098707795146243
1.63,-2,0.1,-0.05742032662014332
1.63,-2,0.1,0.6672911061347678
1.63,2,0.1,-0.5663423493812276
1.63,2,0.1,-0.06705099521024577
1.63,2,0.1,2.6333933445914735
1.63,0,0.1,-1.2448572217122247
1.63,0,0.1,-0.06149234449120744
1.63,0,0.1,1.3063495662034321
1.63,-2,0,-2.6217274740226855
1.63,-2,0,0
1.63,-2,0,0.6217274740226855
1.63,2,0,-0.6217274740226855
1.63,2,0,0
1.63,2,0,2.6217274740226855
1.63,0,0,-1.2767145334803705
1.63,0,0,0
1.63,0,0,1.2767145334803705
1.6400000000000001,-2,-0.1,-2.636438193702837
1.6400000000000001,-2,-0.1,0.06655775339253632
1.6400000000000001,-2,-0.1,0.5698804403103004
1.6400000000000001,2,-0.1,-0.6700992837270772
1.6400000000000001,2,-0.1,0.0571114865781325
1.6400000000000001,2,-0.1,2.6129877971489446
1.6400000000000001,0,-0.1,-1.3100880681578644
1.6400000000000001,0,-0.1,0.061114795656713725
1.6400000000000001,0,-0.1,1.2489732725011506
1.6400000000000001,-2,0.1,-2.6129877971489446
1.6400000000000001,-2,0.1,-0.0571114865781325
1.6400000000000001,-2,0.1,0.6700992837270772
1.6400000000000001,2,0.1,-0.5698804403103004
1.6400000000000001,2,0.1,-0.06655775339253632
1.6400000000000001,2,0.1,2.636438193702837
1.6400000000000001,0,0.1,-1.2489732725011506
1.6400000000000001,0,0.1,-0.061114795656713725
1.6400000000000001,0,0.1,1.3100880681578644
1.6400000000000001,-2,0,-2.624807680927192
1.6400000000000001,-2,0,0
1.6400000000000001,-2,0,0.6248076809271921
1.6400000000000001,2,0,-0.6248076809271921
1.6400000000000001,2,0,0
1.6400000000000001,2,0,2.624807680927192
1.6400000000000001,0,0,-1.2806248474865698
1.6400000000000001,0,0,0
1.6400000000000001,0,0,1.2806248474865698
1.65,-2,-0.1,-2.639477443278932
1.65,-2,-0.1,0.06607247813194661
1.65,-2,-0.1,0.5734049651469855
1.65,2,-0.1,-0.67290450896038
1.65,2,-0.1,0.05680576720129614
1.65,2,-0.1,2.616098741759084
1.65,0,-0.1,-1.313816624525396
1.65,0,-0.1,0.06074188596839458
1.65,0,-0.1,1.2530747385570014
1.65,-2,0.1,-2.616098741759084
1.65,-2,0.1,-0.05680576720129614
1.65,-2,0.1,0.67290450896038
1.65,2,0.1,-0.5734049651469855
1.65,2,0.1,-0.06607247813194661
1.65,2,0.1,2.639477443278932
1.65,0,0.1,-1.2530747385570014
1.65,0,0.1,-0.06074188596839458
1.65,0,0.1,1.313816624525396
1.65,-2,0,-2.627882059609971
1.65,-2,0,0
1.65,-2,0,0.6278820596099706
1.65,2,0,-0.6278820596099706
1.65,2,0,0
1.65,2,0,2.627882059609971
1.65,0,0,-1.284523257866513
1.65,0,0,0
1.65,0,0,1.284523257866513
1.6600000000000001,-2,-0.1,-2.642511123994418
1.6600000000000001,-2,-0.1,0.06559495950097849
1.6600000000000001,-2,-0.1,0.5769161644934397
1.6600000000000001,2,-0.1,-0.6757067729096713
1.6600000000000001,2,-0.1,0.05650312408574905
1.6600000000000001,2,-0.1,2.6192036488239223
1.6600000000000001,0,-0.1,-1.3175353103779726
1.6600000000000001,0,-0.1,0.06037352969107079
1.6600000000000001,0,-0.1,1.2571617806869018
1.6600000000000001,-2,0.1,-2.6192036488239223
1.6600000000000001,-2,0.1,-0.05650312408574905
1.6600000000000001,-2,0.1,0.6757067729096713
1.6600000000000001,2,0.1,-0.5769161644934397
1.6600000000000001,2,0.1,-0.06559495950097849
1.6600000000000001,2,0.1,2.642511123994418
1.6600000000000001,0,0.1,-1.2571617806869018
1.6600000000000001,0,0.1,-0.06037352969107079
1.6600000000000001,0,0.1,1.3175353103779726
1.6600000000000001,-2,0,-2.630950643030009
1.6600000000000001,-2,0,0
1.6600000000000001,-2,0,0.6309506430300091
1.6600000000000001,2,0,-0.6309506430300091
1.6600000000000001,2,0,0
1.6600000000000001,2,0,2.630950643030009
1.6600000000000001,0,0,-1.2884098726725126
1.6600000000000001,0,0,0
1.6600000000000001,0,0,1.2884098726725126
1.67,-2,-0.1,-2.645539266245392
1.67,-2,-0.1,0.06512499547087658
1.67,-2,-0.1,0.5804142707745152
1.67,2,-0.1,-0.6785060670928389
1.67,2,-0.1,0.05620351361516708
1.67,2,-0.1,2.622302553477672
1.67,0,-0.1,-1.321244199893672
1.67,0,-0.1,0.06000964321163174
1.67,0,-0.1,1.2612345566820404
1.67,-2,0.1,-2.622302553477672
1.67,-2,0.1,-0.05620351361516708
1.67,-2,0.1,0.6785060670928389
1.67,2,0.1,-0.5804142707745152
1.67,2,0.1,-0.06512499547087658
1.67,2,0.1,2.645539266245392
1.67,0,0.1,-1.2612345566820404
1.67,0,0.1,-0.06000964321163174
1.67,0,0.1,1.321244199893672
1.67,-2,0,-2.634013463836819
1.67,-2,0,0
1.67,-2,0,0.6340134638368191
1.67,2,0,-0.6340134638368191
1.67,2,0,0
1.67,2,0,2.634013463836819
1.67,0,0,-1.2922847983320085
1.67,0,0,0
1.67,0,0,1.2922847983320085
1.6800000000000002,-2,-0.1,-2.648561900152912
1.6800000000000002,-2,-0.1,0.06466239152043074
1.6800000000000002,-2,-0.1,0.5838995086324816
1.6800000000000002,2,-0.1,-0.681302383459166
1.6800000000000002,2,-0.1,0.05590689294461527
1.6800000000000002,2,-0.1,2.625395490514551
1.6800000000000002,0,-0.1,-1.324943366370697
1.6800000000000002,0,-0.1,0.059650144972990315
1.6800000000000002,0,-0.1,1.2652932213977068
1.6800000000000002,-2,0.1,-2.625395490514551
1.6800000000000002,-2,0.1,-0.05590689294461527
1.6800000000000002,-2,0.1,0.681302383459166
1.6800000000000002,2,0.1,-0.5838995086324816
1.6800000000000002,2,0.1,-0.06466239152043074
1.6800000000000002,2,0.1,2.648561900152912
1.6800000000000002,0,0.1,-1.2652932213977068
1.6800000000000002,0,0.1,-0.059650144972990315
1.6800000000000002,0,0.1,1.324943366370697
1.6800000000000002,-2,0,-2.63707055437449
1.6800000000000002,-2,0,0
1.6800000000000002,-2,0,0.6370705543744901
1.6800000000000002,2,0,-0.6370705543744901
1.6800000000000002,2,0,0
1.6800000000000002,2,0,2.63707055437449
1.6800000000000002,0,0,-1.2961481396815722
1.6800000000000002,0,0,0
1.6800000000000002,0,0,1.2961481396815722
1.69,-2,-0.1,-2.6515790555664696
1.69,-2,-0.1,0.06420696026890158
1.69,-2,-0.1,0.5873720952975683
1.69,2,-0.1,-0.6840957143781148
1.69,2,-0.1,0.055613219984738387
1.69,2,-0.1,2.6284824943933764
1.69,0,-0.1,-1.328632882241104
1.69,0,-0.1,0.05929495541052171
1.69,0,-0.1,1.2693379268305822
1.69,-2,0.1,-2.6284824943933764
1.69,-2,0.1,-0.055613219984738387
1.69,-2,0.1,0.6840957143781148
1.69,2,0.1,-0.5873720952975683
1.69,2,0.1,-0.06420696026890158
1.69,2,0.1,2.6515790555664696
1.69,0,0.1,-1.2693379268305822
1.69,0,0.1,-0.05929495541052171
1.69,0,0.1,1.328632882241104
1.69,-2,0,-2.6401219466856727
1.69,-2,0,0
1.69,-2,0,0.6401219466856725
1.69,2,0,-0.6401219466856725
1.69,2,0,0
1.69,2,0,2.6401219466856727
1.69,0,0,-1.3
1.69,0,0,0
1.69,0,0,1.3
1.7000000000000002,-2,-0.1,-2.6545907620673974
1.7000000000000002,-2,-0.1,0.06375852113128855
1.7000000000000002,-2,-0.1,0.5908322409361091
1.7000000000000002,2,-0.1,-0.6868860526283831
1.7000000000000002,2,-0.1,0.05532245338630534
1.7000000000000002,2,-0.1,2.6315635992420776
1.7000000000000002,0,-0.1,-1.3323128190842821
1.7000000000000002,0,-0.1,0.05894399689087612
1.7000000000000002,0,-0.1,1.2733688221934059
1.7000000000000002,-2,0.1,-2.6315635992420776
1.7000000000000002,-2,0.1,-0.05532245338630534
1.7000000000000002,-2,0.1,0.6868860526283831
1.7000000000000002,2,0.1,-0.5908322409361091
1.7000000000000002,2,0.1,-0.06375852113128855
1.7000000000000002,2,0.1,2.6545907620673974
1.7000000000000002,0,0.1,-1.2733688221934059
1.7000000000000002,0,0.1,-0.05894399689087612
1.7000000000000002,0,0.1,1.3323128190842821
1.7000000000000002,-2,0,-2.6431676725154984
1.7000000000000002,-2,0,0
1.7000000000000002,-2,0,0.6431676725154984
1.7000000000000002,2,0,-0.6431676725154984
1.7000000000000002,2,0,0
1.7000000000000002,2,0,2.6431676725154984
1.7000000000000002,0,0,-1.3038404810405297
1.7000000000000002,0,0,0
1.7000000000000002,0,0,1.3038404810405297
1.71,-2,-0.1,-2.6575970489722285
1.71,-2,-0.1,0.06331689999431384
1.71,-2,-0.1,0.5942801489779146
1.71,2,-0.1,-0.6896733913872306
1.71,2,-0.1,0.05503455252509962
1.71,2,-0.1,2.6346388388621307
1.71,0,-0.1,-1.3359832476401803
1.71,0,-0.1,0.05859719365306147
1.71,0,-0.1,1.2773860539871187
1.71,-2,0.1,-2.6346388388621307
1.71,-2,0.1,-0.05503455252509962
1.71,-2,0.1,0.6896733913872306
1.71,2,0.1,-0.5942801489779146
1.71,2,0.1,-0.06331689999431384
1.71,2,0.1,2.6575970489722285
1.71,0,0.1,-1.2773860539871187
1.71,0,0.1,-0.05859719365306147
1.71,0,0.1,1.3359832476401803
1.71,-2,0,-2.6462077633154326
1.71,-2,0,0
1.71,-2,0,0.6462077633154328
1.71,2,0,-0.6462077633154328
1.71,2,0,0
1.71,2,0,2.6462077633154326
1.71,0,0,-1.307669683062202
1.71,0,0,0
1.71,0,0,1.307669683062202
1.7200000000000002,-2,-0.1,-2.660597945335999
1.7200000000000002,-2,-0.1,0.06288192891163243
1.7200000000000002,-2,-0.1,0.5977160164243664
1.7200000000000002,2,-0.1,-0.6924577242200667
1.7200000000000002,2,-0.1,0.054749477487147494
1.7200000000000002,2,-0.1,2.6377082467329194
1.7200000000000002,0,-0.1,-1.3396442378222932
1.7200000000000002,0,-0.1,0.058254471751696776
1.7200000000000002,0,-0.1,1.2813897660705966
1.7200000000000002,-2,0.1,-2.6377082467329194
1.7200000000000002,-2,0.1,-0.054749477487147494
1.7200000000000002,-2,0.1,0.6924577242200667
1.7200000000000002,2,0.1,-0.5977160164243664
1.7200000000000002,2,0.1,-0.06288192891163243
1.7200000000000002,2,0.1,2.660597945335999
1.7200000000000002,0,0.1,-1.2813897660705966
1.7200000000000002,0,0.1,-0.058254471751696776
1.7200000000000002,0,0.1,1.3396442378222932
1.7200000000000002,-2,0,-2.649242250247064
